cle_interop,voie_nom,numero,suffixe,cad_parcelles,x,y,long,lat
87085_2250_00004,rue des Glaïeuls,4,,BV0396,1564286.59130000,5185443.33140000,1.25228498,45.85562690
87085_2250_00005,rue des Glaïeuls,5,,BV0364,1564257.30130000,5185452.94460000,1.25190518,45.85570760
87085_2250_00006,rue des Glaïeuls,6,,BV0395,1564275.36720000,5185451.94640000,1.25213804,45.85570219
87085_2250_00007,rue des Glaïeuls,7,,BV0365,1564235.77530000,5185454.81030000,1.25162753,45.85572013
87085_2250_00008,rue des Glaïeuls,8,,BV0394,1564265.10240000,5185458.03690000,1.25200418,45.85575495
87085_2250_00009,rue des Glaïeuls,9,,BV0366,1564219.96840000,5185451.02330000,1.25142511,45.85568294
87085_2250_00010,rue des Glaïeuls,10,,BV0393,1564253.85800000,5185461.66030000,1.25185839,45.85578532
87085_2250_00012,rue des Glaïeuls,12,,BV0392,1564242.56290000,5185462.66330000,1.25171270,45.85579211
87085_2250_00014,rue des Glaïeuls,14,,BV0391,1564229.20310000,5185461.91610000,1.25154092,45.85578275
87085_2250_00016,rue des Glaïeuls,16,,BV0390,1564219.74430000,5185459.41870000,1.25141985,45.85575842
87085_2250_00018,rue des Glaïeuls,18,,BV0389,1564211.22420000,5185455.76200000,1.25131120,45.85572384
87085_2250_00020,rue des Glaïeuls,20,,BV0388,1564201.34740000,5185449.48200000,1.25118582,45.85566540
87085_2263_00003,rue des Goélands,3,,TY0048,1561552.14790000,5182596.09840000,1.21790276,45.82946942
87085_2263_00004,rue des Goélands,4,,TY0011,1561538.00040000,5182594.09090000,1.21772130,45.82944852
87085_2263_00005,rue des Goélands,5,,TY0047,1561547.88360000,5182581.60340000,1.21785207,45.82933818
87085_2263_00006,rue des Goélands,6,,TY0012,1561532.71710000,5182576.08860000,1.21765850,45.82928551
87085_2263_00007,rue des Goélands,7,,TY0045,1561543.93830000,5182567.82760000,1.21780527,45.82921346
87085_2263_00008,rue des Goélands,8,,TY0013,1561528.50160000,5182561.96910000,1.21760832,45.82915765
87085_2263_00010,rue des Goélands,10,,TY0014,1561524.30850000,5182548.07050000,1.21755837,45.82903178
87085_2263_00011,rue des Goélands,11,,TY0044,1561537.70890000,5182546.63100000,1.21773121,45.82902153
87085_2263_00012,rue des Goélands,12,,TY0015,1561519.94860000,5182533.77450000,1.21750639,45.82890231
87085_2263_00014,rue des Goélands,14,,TY0016,1561510.25950000,5182513.77860000,1.21738747,45.82872048
87085_2263_00015,rue des Goélands,15,,TY0043,1561533.12420000,5182533.36900000,1.21767604,45.82890131
87085_2263_00017,rue des Goélands,17,,TY0042,1561528.31000000,5182520.73560000,1.21761773,45.82878670
87085_2263_00019,rue des Goélands,19,,TY0041,1561523.18320000,5182508.93980000,1.21755516,45.82867956
87085_2330_00003,rue des Grandes Pousses,3,,DY0299,1564888.66900000,5182404.60060000,1.26089038,45.82841035
87085_2330_00005,rue des Grandes Pousses,5,,DY0300,1564881.96200000,5182404.79230000,1.26080402,45.82841076
87085_2330_00007,rue des Grandes Pousses,7,,DY0301,1564877.69370000,5182404.95700000,1.26074905,45.82841140
87085_2330_00008,rue des Grandes Pousses,8,,DY0325,1564863.48980000,5182411.73690000,1.26056437,45.82846960
87085_2330_00009,rue des Grandes Pousses,9,,DY0302,1564874.57710000,5182404.88750000,1.26070897,45.82841016
87085_2330_00010,rue des Grandes Pousses,10,,DY0324,1564851.32230000,5182412.08930000,1.26040771,45.82847038
87085_2330_00011,rue des Grandes Pousses,11,,DY0303,1564870.60690000,5182405.12980000,1.26065781,45.82841156
87085_2330_00012,rue des Grandes Pousses,12,,DY0322,1564837.65520000,5182412.58900000,1.26023171,45.82847219
87085_2330_00013,rue des Grandes Pousses,13,,DY0304,1564862.93980000,5182405.30210000,1.26055911,45.82841161
87085_2330_00015,rue des Grandes Pousses,15,,DY0305,1564857.32390000,5182405.28230000,1.26048685,45.82841033
87085_2330_00016,rue des Grandes Pousses,16,,DY0320,1564828.44130000,5182412.85150000,1.26011307,45.82847274
87085_2330_00017,rue des Grandes Pousses,17,,DY0306,1564852.01920000,5182405.37410000,1.26041856,45.82841011
87085_2330_00019,rue des Grandes Pousses,19,,DY0309,1564834.36600000,5182406.35580000,1.26019113,45.82841547
87085_2330_00021,rue des Grandes Pousses,21,,DY0545,1564830.10850000,5182406.49640000,1.26013631,45.82841590
87085_2330_00023,rue des Grandes Pousses,23,,DY0317,1564825.39090000,5182406.85300000,1.26007551,45.82841818
87085_2330_00025,rue des Grandes Pousses,25,,DY0316,1564820.54520000,5182407.12790000,1.26001308,45.82841970
87085_2330_00027,rue des Grandes Pousses,27,,DY0315,1564816.61630000,5182406.96890000,1.25996257,45.82841750
87085_2400_00002,rue des Halles,2,,DX0140,1564653.06210000,5182534.00400000,1.25782226,45.82952809
87085_2400_00003,rue des Halles,3,,DY0086,1564635.76790000,5182525.06990000,1.25760223,45.82944432
87085_2400_00004,rue des Halles,4,,DX0564,1564638.33620000,5182536.83810000,1.25763197,45.82955068
87085_2400_00005,rue des Halles,5,,DY0085,1564626.61420000,5182526.98630000,1.25748391,45.82945975
87085_2400_00007,rue des Halles,7,,DY0084,1564618.25360000,5182528.40320000,1.25737592,45.82947085
87085_2430_00003,rue des Hautes Places,3,,IT0047,1562420.84110000,5181843.42920000,1.22929622,45.82287309
87085_2430_00004,rue des Hautes Places,4,,IT0190,1562434.50330000,5181835.62870000,1.22947423,45.82280566
87085_2430_00005,rue des Hautes Places,5,,IT0056,1562419.55870000,5181861.56830000,1.22927453,45.82303601
87085_2430_00006,rue des Hautes Places,6,,IT0189,1562433.89350000,5181844.25300000,1.22946392,45.82288312
87085_2430_00007,rue des Hautes Places,7,,IT0057,1562418.81520000,5181873.92340000,1.22926143,45.82314700
87085_2430_00008,rue des Hautes Places,8,,IT0188,1562433.27870000,5181850.53410000,1.22945421,45.82293949
87085_2430_00009,rue des Hautes Places,9,,IT0058,1562418.22550000,5181885.51730000,1.22925052,45.82325118
87085_2430_00010,rue des Hautes Places,10,,IT0187,1562432.64490000,5181859.24150000,1.22944356,45.82301769
87085_2430_00011,rue des Hautes Places,11,,IT0059,1562417.38350000,5181896.61530000,1.22923651,45.82335084
87085_2430_00012,rue des Hautes Places,12,,IT0186,1562432.22240000,5181867.30880000,1.22943582,45.82309018
87085_2430_00013,rue des Hautes Places,13,,IT0060,1562416.64780000,5181908.27230000,1.22922371,45.82345555
87085_2430_00013_bis,rue des Hautes Places,13,bis,IT0061,1562415.77590000,5181918.46780000,1.22920958,45.82354709
87085_2430_00014,rue des Hautes Places,14,,IT0185,1562431.46490000,5181876.23050000,1.22942352,45.82317028
87085_2430_00015,rue des Hautes Places,15,,IT0062,1562415.01390000,5181930.65250000,1.22919629,45.82365655
87085_2430_00015_bis,rue des Hautes Places,15,bis,IT0063,1562414.39370000,5181940.44240000,1.22918551,45.82374449
87085_2430_00016,rue des Hautes Places,16,,IT0184,1562430.88620000,5181886.22440000,1.22941322,45.82326007
87085_2430_00017,rue des Hautes Places,17,,IT0064,1562413.42320000,5181956.37910000,1.22916846,45.82388765
87085_2430_00018,rue des Hautes Places,18,,IT0183,1562430.36850000,5181894.37180000,1.22940423,45.82333326
87085_2430_00018_b,rue des Hautes Places,18,b,IT0482,1562429.24870000,5181911.48210000,1.22938492,45.82348695
87085_2430_00019,rue des Hautes Places,19,,IT0065,1562412.54540000,5181969.93350000,1.22915329,45.82400941
87085_2430_00020,rue des Hautes Places,20,,IT0543,1562428.58470000,5181920.72370000,1.22937374,45.82356995
87085_2430_00021,rue des Hautes Places,21,,IT0066,1562411.80290000,5181979.69090000,1.22914094,45.82409703
87085_2430_00022,rue des Hautes Places,22,,IT0153,1562427.79360000,5181929.20240000,1.22936113,45.82364606
87085_2430_00023,rue des Hautes Places,23,,IT0067,1562410.56220000,5181996.59710000,1.22912014,45.82424886
87085_2430_00024,rue des Hautes Places,24,,IT0327,1562427.31230000,5181938.63770000,1.22935224,45.82373084
87085_2430_00025,rue des Hautes Places,25,,IT0068,1562409.15500000,5182016.60120000,1.22909631,45.82442853
87085_2430_00026,rue des Hautes Places,26,,IT0151,1562426.02200000,5181956.04450000,1.22933066,45.82388716
87085_2430_00028,rue des Hautes Places,28,,IT0150,1562425.77910000,5181961.59910000,1.22932594,45.82393708
87085_2430_00030,rue des Hautes Places,30,,IT0149,1562425.21170000,5181969.01160000,1.22931652,45.82400365
87085_2430_00032,rue des Hautes Places,32,,IT0148,1562424.65490000,5181977.06310000,1.22930706,45.82407596
87085_2430_00034,rue des Hautes Places,34,,IT0147,1562423.86020000,5181987.53690000,1.22929383,45.82417002
87085_2430_00036,rue des Hautes Places,36,,IT0146,1562423.42870000,5181996.45140000,1.22928573,45.82425013
87085_2430_00038,rue des Hautes Places,38,,IT0375,1562422.85890000,5182003.95550000,1.22927625,45.82431752
87085_2430_00040,rue des Hautes Places,40,,IT0144,1562422.30370000,5182011.25510000,1.22926702,45.82438307
87085_2430_00042,rue des Hautes Places,42,,IT0143,1562421.56530000,5182021.20050000,1.22925468,45.82447239
87085_2525_00001,rue des Hortensias,1,,BV0427,1564208.77700000,5185525.45550000,1.25125999,45.85635029
87085_2525_00002,rue des Hortensias,2,,BV0730,1564199.24360000,5185527.61300000,1.25113665,45.85636781
87085_2525_00003,rue des Hortensias,3,,BV0428,1564196.15880000,5185516.22740000,1.25110015,45.85626478
87085_2525_00004,rue des Hortensias,4,,BV0542,1564183.55240000,5185516.56920000,1.25093776,45.85626537
87085_2525_00005,rue des Hortensias,5,,BV0429,1564182.26050000,5185507.11500000,1.25092380,45.85618007
87085_2525_00006,rue des Hortensias,6,,BV0539,1564168.79590000,5185506.52120000,1.25075063,45.85617207
87085_2525_00007,rue des Hortensias,7,,BV0432,1564168.53960000,5185497.69230000,1.25074982,45.85609259
87085_2525_00008,rue des Hortensias,8,,BV0538,1564159.27350000,5185500.04340000,1.25062987,45.85611191
87085_2525_00009,rue des Hortensias,9,,BV0434,1564160.28890000,5185491.77810000,1.25064528,45.85603776
87085_2525_00010,rue des Hortensias,10,,BV0537,1564148.09270000,5185492.31280000,1.25048811,45.85604016
87085_2525_00011,rue des Hortensias,11,,BV0435,1564147.85160000,5185483.17010000,1.25048760,45.85595787
87085_2525_00012,rue des Hortensias,12,,BV0536,1564137.24960000,5185484.87750000,1.25035062,45.85597114
87085_2525_00013,rue des Hortensias,13,,BV0436,1564136.39770000,5185475.19980000,1.25034239,45.85588391
87085_2525_00014,rue des Hortensias,14,,BV0535,1564127.67430000,5185478.18600000,1.25022924,45.85590905
87085_2525_00015,rue des Hortensias,15,,BV0437,1564123.67310000,5185466.30220000,1.25018110,45.85580136
87085_2530_00001,rue des Horticulteurs,1,,IM1176,1563292.69200000,5182379.15710001,1.24036135,45.82786609
87085_2530_00006,rue des Horticulteurs,6,,IM1182,1563289.58690000,5182411.22660000,1.24031228,45.82815396
87085_2530_00007,rue des Horticulteurs,7,,IM1404,1563278.59550000,5182408.83780000,1.24017153,45.82813029
87085_2530_00008,rue des Horticulteurs,8,,IM1184,1563283.94850000,5182423.71300000,1.24023618,45.82826516
87085_2530_00010,rue des Horticulteurs,10,,IM1186,1563277.68500000,5182436.63860000,1.24015191,45.82838019
87085_2530_00014,rue des Horticulteurs,14,,IM1398,1563266.83220000,5182459.34050000,1.24000580,45.82858225
87085_2530_00016,rue des Horticulteurs,16,,IM1192,1563260.89870000,5182472.14580000,1.23992581,45.82869626
87085_2530_00017,rue des Horticulteurs,17,,IM1190,1563251.25880000,5182467.13250000,1.23980319,45.82864924
87085_2530_00018,rue des Horticulteurs,18,,IM1396,1563257.32000000,5182479.65030000,1.23987763,45.82876305
87085_2530_00019,rue des Horticulteurs,19,,IM1194,1563243.58220000,5182483.22980000,1.23969984,45.82879252
87085_2530_00020,rue des Horticulteurs,20,,IM1394,1563253.77690000,5182487.26850000,1.23982987,45.82883088
87085_2530_00021,rue des Horticulteurs,21,,IM1194,1563239.32640000,5182492.56370000,1.23964242,45.82887564
87085_2530_00023,rue des Horticulteurs,23,,IM1194,1563233.83100000,5182503.90720000,1.23956848,45.82897659
87085_2530_00024,rue des Horticulteurs,24,,IM1074,1563237.73940000,5182521.80670000,1.23961368,45.82913838
87085_2530_00025,rue des Horticulteurs,25,,IM1194,1563227.79080000,5182516.69010000,1.23948712,45.82909038
87085_2530_00029,rue des Horticulteurs,29,,IM1196,1563222.34560000,5182528.37620000,1.23941373,45.82919442
87085_2530_00029_bis,rue des Horticulteurs,29,bis,IM1196,1563215.89680000,5182542.40410000,1.23932676,45.82931932
87085_2530_00030,rue des Horticulteurs,30,,IM1198,1563221.31000000,5182556.47940000,1.23939241,45.82944701
87085_2530_00032,rue des Horticulteurs,32,,IM1202,1563216.71990000,5182566.18580000,1.23933058,45.82953341
87085_2530_00033,rue des Horticulteurs,33,,IM1200,1563205.28000000,5182565.09290000,1.23918369,45.82952131
87085_2530_00034,rue des Horticulteurs,34,,IM1162,1563209.57960000,5182581.33480000,1.23923439,45.82966827
87085_2530_00035,rue des Horticulteurs,35,,IM1204,1563201.21420000,5182573.69140000,1.23912892,45.82959785
87085_2530_00037,rue des Horticulteurs,37,,IM1206,1563196.92220000,5182582.74780000,1.23907112,45.82967846
87085_2530_00038,rue des Horticulteurs,38,,IM1210,1563188.27840000,5182626.72250000,1.23894738,45.83007232
87085_2530_00039,rue des Horticulteurs,39,,IM1208,1563192.82820000,5182591.56430000,1.23901593,45.82975696
87085_2530_00040,rue des Horticulteurs,40,,IM1220,1563182.08020000,5182639.51230000,1.23886398,45.83018614
87085_2530_00041,rue des Horticulteurs,41,,IM1212,1563188.35660000,5182601.08420000,1.23895568,45.82984170
87085_2530_00042,rue des Horticulteurs,42,,IM1224,1563179.10190000,5182646.01370000,1.23882380,45.83024403
87085_2530_00043,rue des Horticulteurs,43,,IM1214,1563185.43250000,5182607.28130000,1.23891629,45.82989687
87085_2530_00044,rue des Horticulteurs,44,,IM0676,1563173.92470000,5182656.87920000,1.23875409,45.83034074
87085_2530_00045,rue des Horticulteurs,45,,IM1218,1563179.26920000,5182620.33840000,1.23883326,45.83001310
87085_2530_00046,rue des Horticulteurs,46,,IM1228,1563168.87590000,5182667.31940000,1.23868615,45.83043365
87085_2530_00047,rue des Horticulteurs,47,,IM1115,1563176.28260000,5182626.63630000,1.23879304,45.83006916
87085_2530_00049,rue des Horticulteurs,49,,IM1222,1563172.66410000,5182634.65110000,1.23874420,45.83014053
87085_1545_00001,rue Désirée,1,,ER0181,1566226.18450000,5182444.70040000,1.27808990,45.82903253
87085_1545_00002,rue Désirée,2,,ER0440,1566217.25710000,5182454.53690000,1.27797228,45.82911928
87085_1545_00005,rue Désirée,5,,ER0193,1566216.49280000,5182423.94110000,1.27797096,45.82884390
87085_1545_00006,rue Désirée,6,,ER0107,1566205.01030000,5182428.37010000,1.27782198,45.82888151
87085_1545_00007,rue Désirée,7,,ER0194,1566209.68880000,5182408.63830000,1.27788767,45.82870492
87085_1545_00008,rue Désirée,8,,ER0106,1566198.43140000,5182414.04190000,1.27774131,45.82875134
87085_1545_00013,rue Désirée,13,,ER0198,1566186.19460000,5182358.39100000,1.27759934,45.82824834
87085_1545_00015,rue Désirée,15,,ER0199,1566182.75470000,5182350.91230000,1.27755715,45.82818040
87085_1545_00016,rue Désirée,16,,ER0547,1566173.33870000,5182361.06990000,1.27743317,45.82826994
87085_1545_00017,rue Désirée,17,,ER0200,1566180.63630000,5182346.35580000,1.27753116,45.82813900
87085_1545_00018,rue Désirée,18,,ER0078,1566166.61350000,5182346.78850000,1.27735060,45.82814016
87085_1545_00019,rue Désirée,19,,ER0331,1566175.09160000,5182334.33660000,1.27746316,45.82802980
87085_1545_00021,rue Désirée,21,,ER0214,1566161.81770000,5182306.64530000,1.27730007,45.82777811
87085_1545_00022,rue Désirée,22,,ER0076,1566150.60170000,5182312.27440000,1.27715418,45.82782657
87085_1545_00023,rue Désirée,23,,ER0215,1566155.78060000,5182293.94420000,1.27722592,45.82766268
87085_1545_00024,rue Désirée,24,,ER0075,1566144.70190000,5182299.80980000,1.27708173,45.82771329
87085_1545_00025,rue Désirée,25,,ER0216,1566151.69400000,5182285.72820000,1.27717562,45.82758798
87085_1545_00026,rue Désirée,26,,ER0074,1566140.18550000,5182290.38720000,1.27702624,45.82762765
87085_1545_00027,rue Désirée,27,,ER0217,1566148.36640000,5182277.92160000,1.27713498,45.82751711
87085_1545_00028,rue Désirée,28,,ER0065,1566134.67240000,5182278.54580000,1.27695860,45.82752006
87085_1545_00029,rue Désirée,29,,ER0218,1566144.59540000,5182270.03850000,1.27708865,45.82744546
87085_1545_00030,rue Désirée,30,,ER0064,1566130.22830000,5182269.24250000,1.27690400,45.82743550
87085_1545_00031,rue Désirée,31,,ER0219,1566137.25240000,5182254.28680000,1.27699855,45.82730233
87085_1545_00032,rue Désirée,32,,ER0063,1566126.22380000,5182261.10010000,1.27685474,45.82736148
87085_1545_00034,rue Désirée,34,,ER0062,1566122.41450000,5182252.71890000,1.27680806,45.82728534
87085_1545_00036,rue Désirée,36,,ER0058,1566119.30760000,5182245.88470000,1.27676999,45.82722326
87085_2911_00001,rue des Landes,1,,SH0002,1558553.24260000,5187509.44130000,1.17786764,45.87305651
87085_2911_00002,rue des Landes,2,,SC0245,1558570.50390000,5187504.89210000,1.17809126,45.87301914
87085_2911_00003,rue des Landes,3,,SH0003,1558532.55060000,5187538.65050000,1.17759257,45.87331499
87085_2911_00005,rue des Landes,5,,SH0004,1558471.02730000,5187567.27390000,1.17679185,45.87355980
87085_2911_00008,rue des Landes,8,,SC0173,1558472.34800000,5187580.27720000,1.17680503,45.87367704
87085_2911_00010,rue des Landes,10,,SC0174,1558440.66050000,5187592.56730000,1.17639334,45.87378107
87085_2911_00013,rue des Landes,13,,SE0121,1558316.81880000,5187619.93100000,1.17479046,45.87400170
87085_2911_00014,rue des Landes,14,,SC0088,1558353.60840000,5187623.51180000,1.17526317,45.87404149
87085_2911_00015,rue des Landes,15,,SE0122,1558301.08840000,5187624.67410000,1.17458648,45.87404112
87085_2911_00016,rue des Landes,16,,SC0089,1558292.44330000,5187640.22750000,1.17447056,45.87417924
87085_2911_00021,rue des Landes,21,,SE0038,1558224.42340000,5187647.00980000,1.17359261,45.87422622
87085_2911_00024,rue des Landes,24,,SC0091,1558130.34620000,5187684.43970000,1.17237003,45.87454350
87085_2911_00025,rue des Landes,25,,SE0036,1558101.16720000,5187681.33720000,1.17199518,45.87450957
87085_2911_00026,rue des Landes,26,,SC0093,1558083.97970000,5187700.46140000,1.17176819,45.87467805
87085_2911_00027,rue des Landes,27,,SE0035,1558054.92970000,5187699.23000000,1.17139445,45.87466097
87085_2911_00028,rue des Landes,28,,SC0094,1558058.44970000,5187712.34780000,1.17143590,45.87477970
87085_2911_00029,rue des Landes,29,,SE0034,1558009.73360000,5187724.89330000,1.17080482,45.87488248
87085_2911_00030,rue des Landes,30,,SC0095,1558036.65150000,5187724.03730000,1.17115173,45.87488035
87085_2911_00031,rue des Landes,31,,SE0033,1557974.50190000,5187745.20860000,1.17034510,45.87505795
87085_2911_00032,rue des Landes,32,,SC0096,1558018.24680000,5187734.23970000,1.17091169,45.87496832
87085_2911_00034,rue des Landes,34,,SC0097,1558001.09990000,5187744.68040000,1.17068779,45.87505869
